,Company Id,PROs Culture & Values mean,PROs Work/Life Balance mean,PROs Senior Management mean,PROs Comp & Benefits mean,PROs Career Opportunities mean,CONs Culture & Values mean,CONs Work/Life Balance mean,CONs Senior Management mean,CONs Comp & Benefits mean,CONs Career Opportunities mean,PROs Culture & Values count,PROs Work/Life Balance count,PROs Senior Management count,PROs Comp & Benefits count,PROs Career Opportunities count,CONs Culture & Values count,CONs Work/Life Balance count,CONs Senior Management count,CONs Comp & Benefits count,CONs Career Opportunities count
3435,351220,0.6937230769230768,0.4373571428571429,0.7862818181818182,0.68409375,0.47708125,-0.040788888888888875,-0.13969999999999996,0.16069000000000003,-0.248725,-0.0014090909090909052,26.0,7.0,11.0,16.0,16.0,36.0,4.0,20.0,4.0,22.0
3436,351492,0.65915,0.4404,0.61705,0.54286,0.36273333333333335,0.11617272727272727,0.0,-0.131075,-0.1523,-0.6461,2.0,1.0,2.0,5.0,3.0,11.0,0.0,4.0,2.0,1.0
3437,353433,0.1498,0.2761,0.1779,0.2212,0.32615,-0.06935000000000002,-0.196575,-0.8348000000000001,0.04655000000000003,-0.1366,5.0,3.0,1.0,4.0,2.0,6.0,4.0,3.0,12.0,2.0
3438,353868,0.5859714285714284,0.5358652173913043,0.5367444444444444,0.6410599999999997,0.591941935483871,-0.02229404761904762,0.12293333333333331,0.0017428571428571452,0.0973,0.20204782608695657,84.0,23.0,18.0,95.0,31.0,84.0,18.0,28.0,12.0,23.0
3439,354095,0.7035833333333333,0.58,0.8316,0.5735692307692308,0.4457166666666667,0.011672727272727284,0.0,-0.47603333333333336,-0.05361428571428572,0.45766666666666667,6.0,3.0,1.0,13.0,6.0,11.0,0.0,3.0,7.0,3.0
3440,354098,0.4225,0.3293666666666667,0.34,0.4007615384615384,0.30265,-0.06763999999999999,0.0,-0.3171222222222222,0.0,0.028599999999999997,11.0,3.0,1.0,13.0,8.0,10.0,1.0,9.0,0.0,3.0
3441,354109,0.3601666666666667,0.2263,0.8613,0.30418,0.3612,-0.06996666666666668,0.0,-0.0581,-0.3022,0.4588,3.0,1.0,2.0,5.0,1.0,3.0,0.0,2.0,1.0,1.0
3442,354320,0.6745749999999999,0.0,0.84435,0.5345333333333334,0.8170999999999999,-0.0684153846153846,0.0,-0.3585125,-0.08385000000000001,0.29438,8.0,0.0,2.0,3.0,3.0,13.0,0.0,8.0,2.0,5.0
3443,354429,0.6396189189189189,0.58655625,0.6604958333333334,0.5229342857142857,0.4951142857142857,-0.15309255319148926,-0.08651975308641975,-0.14946438356164385,-0.05181428571428572,-0.07617878787878785,74.0,32.0,24.0,70.0,21.0,94.0,81.0,73.0,7.0,33.0
3444,354451,0.5500852272727272,0.5559542857142857,0.36638000000000004,0.5770641975308639,0.5062733333333334,-0.003566326530612246,-0.11827619047619045,-0.07355299145299143,0.14664,0.05866764705882353,88.0,35.0,15.0,81.0,30.0,196.0,21.0,117.0,45.0,68.0
3445,354479,0.0,0.8375999999999999,0.8481,0.717,0.0,-0.48245000000000005,0.0,-0.1771,-0.1326,-0.11315,2.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0
3446,354495,0.3551,0.0,0.0,0.0,0.0,-0.4041,-0.4023,-0.13539999999999996,0.0,0.4404,3.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0
3447,354503,0.7161333333333334,-0.1531,0.0,0.8818,0.891,0.11250000000000002,0.0,0.2141,0.0,0.3612,3.0,1.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0
3448,354540,0.6371,0.4192,-0.296,0.0,0.8658,0.3182,0.0,0.1779,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3449,354579,0.6467533333333333,0.2202,0.4732818181818182,0.42080714285714294,0.5125333333333333,0.029403333333333323,-0.296,0.07154615384615384,-0.17002,0.17877500000000002,15.0,2.0,11.0,14.0,6.0,30.0,1.0,13.0,5.0,8.0
3450,354583,0.5142709677419354,0.4697428571428572,0.5817444444444445,0.5505666666666666,0.5394086956521739,-0.06440571428571427,-0.15780769230769226,-0.22377297297297302,-0.020111111111111118,-0.07128888888888887,31.0,7.0,9.0,24.0,23.0,35.0,13.0,37.0,18.0,18.0
3451,354608,0.5978411764705882,0.9039,0.4587222222222223,0.645323076923077,0.4316,0.10486363636363637,0.5574,0.3169,0.17456,0.12789999999999999,17.0,2.0,9.0,13.0,5.0,11.0,1.0,4.0,5.0,3.0
3452,354629,0.5241850931677012,0.5116860000000001,0.4341640000000001,0.4321293333333334,0.5633749999999998,-0.010299342105263143,-0.15189428571428573,-0.1258618421052632,0.1612041666666667,0.13642162162162164,161.0,50.0,25.0,75.0,44.0,152.0,35.0,76.0,24.0,37.0
3453,354634,0.4295083333333333,0.0,0.48204,0.3868058823529413,0.7420333333333334,0.06201578947368422,0.156,-0.20390625,-0.31805,-0.01845714285714284,12.0,1.0,5.0,17.0,6.0,19.0,3.0,16.0,2.0,7.0
3454,354635,0.5760362637362637,0.45344090909090884,0.4493479452054792,0.5214358823529409,0.5196340909090904,0.02804579207920792,-0.05323809523809521,-0.09081880341880344,-0.10163873873873865,-0.029874038461538473,364.0,66.0,73.0,170.0,176.0,404.0,84.0,234.0,222.0,208.0
3455,354637,0.6297,0.75815,0.5504833333333333,0.6208166666666667,0.81155,0.17507142857142854,-0.07650000000000001,0.11965,0.0,0.42153999999999997,10.0,6.0,6.0,12.0,4.0,7.0,2.0,2.0,0.0,5.0
3456,354648,0.4521666666666666,0.48019000000000006,0.5106636363636364,0.5402842105263158,0.52485,-0.05279166666666669,0.20693333333333333,-0.03887931034482758,0.20831111111111114,0.07036666666666666,15.0,10.0,11.0,19.0,4.0,48.0,6.0,29.0,9.0,9.0
3457,354674,0.5354588235294118,0.61985,0.590125,0.4568733333333334,0.5630000000000001,-0.16691875,-0.3897375,-0.19165384615384617,-0.19614,-0.23448,17.0,6.0,4.0,15.0,9.0,32.0,8.0,13.0,20.0,15.0
3458,355701,0.6132999999999998,0.57286,0.5050533333333332,0.31611666666666666,0.395425,0.15652758620689655,-0.0386,0.09816500000000002,0.6351,0.15298000000000003,38.0,5.0,15.0,12.0,4.0,29.0,2.0,20.0,3.0,5.0
3459,356060,0.76465,0.4939,0.4404,0.4939,0.0,-0.38847142857142863,0.0,-0.3943666666666667,0.6597,0.32985,2.0,1.0,1.0,1.0,0.0,7.0,0.0,3.0,1.0,2.0
3460,356432,0.5527736842105265,0.44791111111111115,0.4081444444444444,0.4597692307692308,0.5750357142857144,0.06624482758620688,0.046,-0.04294761904761905,-0.28315,0.022418181818181816,19.0,9.0,9.0,13.0,14.0,29.0,1.0,21.0,2.0,11.0
3461,359256,0.66135,0.0,0.8176,0.5425,0.6597,0.18535000000000001,0.743,-0.5288,0.0,0.03710000000000002,6.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0
3462,359434,0.5227122137404581,0.5589777777777778,0.4950272727272727,0.48466315789473696,0.6565369565217393,0.10754666666666665,0.14125000000000001,-0.09702499999999999,0.10239999999999998,0.13305714285714287,131.0,9.0,55.0,19.0,46.0,90.0,12.0,32.0,20.0,42.0
3463,360000,0.5715699999999999,0.8316,0.5764333333333335,0.6194833333333333,0.3483,0.0015444444444444594,0.005499999999999994,-0.025738888888888894,-0.12628999999999999,-0.2266,10.0,1.0,3.0,12.0,9.0,18.0,5.0,18.0,10.0,3.0
3464,360137,0.64165,0.7733,0.8172666666666667,0.5313249999999999,0.5267,-0.14049999999999999,0.0,0.0,-0.128,0.0,4.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0
3465,360671,0.5508051948051945,0.6110444444444446,0.5563824561403511,0.5969613636363639,0.5678367647058821,0.16478709677419354,0.12919374999999997,0.07010909090909091,0.40796875,0.16067500000000004,154.0,18.0,57.0,44.0,68.0,124.0,16.0,55.0,16.0,56.0
3466,360866,0.75095,0.93,0.0,0.80025,0.5984,0.04168000000000001,0.0,0.011625000000000003,0.8074,-0.19920000000000002,2.0,1.0,0.0,2.0,1.0,10.0,0.0,4.0,1.0,3.0
3467,360923,0.6235764044943815,0.6040406779661015,0.5722462962962962,0.6101740740740739,0.6838639999999999,0.07781521739130433,0.250275,-0.003213636363636368,0.06468064516129031,0.21288947368421055,178.0,59.0,54.0,54.0,50.0,92.0,8.0,44.0,31.0,38.0
3468,361604,0.5984184615384616,0.5465555555555556,0.37738181818181826,0.67993125,0.499816,-0.03533454545454545,0.08510000000000001,-0.05823333333333334,-0.0363,0.08961599999999999,65.0,9.0,22.0,16.0,25.0,55.0,3.0,39.0,10.0,25.0
3469,362046,0.5584884615384615,0.48235294117647054,0.4640733333333334,0.6151499999999999,0.5005666666666666,0.030857894736842084,0.068,-0.17152692307692308,-0.029128571428571424,-0.00037777777777777625,26.0,17.0,15.0,28.0,15.0,38.0,5.0,26.0,7.0,18.0
3470,366507,0.5584178571428572,0.40617647058823525,0.5758846153846154,0.5358625,0.5330285714285715,0.0486676470588235,0.06278888888888888,0.010927999999999995,-0.02440588235294118,0.07,28.0,17.0,13.0,24.0,14.0,34.0,9.0,25.0,17.0,17.0
3471,367190,0.5717561797752807,0.4183851851851852,0.5246663636363633,0.5596307210031346,0.4971577777777774,-0.055302409638554186,-0.08050277777777773,-0.11081726618705035,-0.08608021390374335,0.0401070512820513,356.0,81.0,110.0,319.0,225.0,415.0,180.0,278.0,187.0,156.0
3472,367268,0.18487499999999998,0.4404,0.13871666666666668,-0.002474999999999991,-0.05135,-0.15006666666666668,0.0903,-0.6571,-0.58995,-0.6486,4.0,1.0,6.0,4.0,2.0,6.0,4.0,1.0,2.0,1.0
3473,367867,0.3713666666666667,0.0,0.44886666666666675,0.53635,0.4559,0.03979999999999999,0.4019,-0.15875,-0.584,-0.37895,3.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0
3474,369110,0.5865414634146343,0.6486,0.5199000000000001,0.6127666666666667,0.6283384615384615,0.1078607142857143,-0.1231,0.04630000000000001,0.41554,0.2712818181818182,41.0,1.0,12.0,6.0,13.0,28.0,7.0,18.0,10.0,11.0
3475,370454,0.6815111111111111,0.5549000000000001,0.42887142857142857,0.6352000000000001,0.5287285714285714,0.11714864864864863,0.136975,0.15454583333333335,-0.2572,0.17876666666666666,27.0,11.0,7.0,16.0,7.0,37.0,4.0,24.0,6.0,24.0
3476,370600,0.6050843137254904,0.5634875,0.5379263157894737,0.5209235294117647,0.5257727272727273,0.12310322580645164,0.023300000000000008,0.0643,0.08827777777777777,0.11740714285714285,51.0,8.0,19.0,17.0,11.0,31.0,8.0,16.0,9.0,14.0
3477,371798,0.5971130434782607,0.6627076923076924,0.36755000000000004,0.6045250000000001,0.5367645161290322,0.14337499999999997,0.41136666666666666,0.08195,-0.010540000000000002,0.29852222222222213,46.0,13.0,10.0,12.0,31.0,20.0,6.0,4.0,5.0,9.0
3478,371823,0.872,0.4019,0.0,0.6329333333333333,0.0,0.01802,-0.23343333333333335,-0.050375,-0.1303,0.0,1.0,1.0,0.0,3.0,0.0,10.0,3.0,4.0,2.0,0.0
3479,374900,0.6146375,0.42086666666666667,0.7097333333333333,0.48337142857142856,0.32646363636363634,0.03696666666666667,-0.07314999999999999,0.18931999999999996,-0.10323076923076924,0.2256125,8.0,3.0,3.0,7.0,11.0,12.0,4.0,10.0,13.0,8.0
3480,374962,0.6317605882352938,0.5408328947368419,0.5597592592592594,0.5570486725663713,0.584984722222222,-0.004698190045248856,-0.04298135593220339,-0.10823949044585986,-0.11353333333333332,0.09325505617977535,170.0,76.0,54.0,113.0,144.0,221.0,59.0,157.0,36.0,89.0
3481,375192,0.5491555555555556,0.0,0.0,0.39744999999999997,0.5092333333333333,0.11288571428571427,-0.13371666666666662,-0.7096,-0.2699833333333333,0.0,9.0,0.0,0.0,2.0,3.0,7.0,6.0,1.0,6.0,0.0
3482,375199,0.6553217391304348,0.550875,0.560575,0.7220692307692308,0.44811999999999996,0.2090631578947368,0.08248333333333334,-0.2627,-0.027983333333333322,0.03523333333333334,23.0,4.0,4.0,13.0,5.0,19.0,6.0,7.0,6.0,3.0
3483,376065,0.5453729729729729,0.716775,0.5753083333333334,0.5858652173913044,0.5133761904761904,0.009187179487179498,0.08326363636363637,-0.03932000000000001,-0.14344999999999997,-0.02176428571428571,37.0,4.0,12.0,23.0,21.0,39.0,11.0,25.0,4.0,14.0
3484,377569,0.5465530612244899,0.5040066666666666,0.6598,0.4784458333333334,0.5115615384615384,-0.07518928571428572,-0.012957575757575758,-0.24483500000000002,0.037794444444444436,-0.1246857142857143,49.0,15.0,16.0,24.0,13.0,84.0,33.0,60.0,36.0,21.0
3485,377702,0.528852380952381,0.46037142857142854,0.20243333333333333,0.5977821428571428,0.32775000000000004,0.053246666666666664,0.16949999999999998,-0.056833333333333326,-0.02506,0.08766923076923076,21.0,7.0,6.0,28.0,6.0,15.0,6.0,9.0,10.0,13.0
3486,378051,0.7151444444444445,0.6597,0.7184,0.52102,0.5337000000000001,-0.15252,-0.1027,-0.07898,0.0579875,-0.23986666666666667,9.0,1.0,1.0,5.0,4.0,10.0,1.0,5.0,8.0,3.0
3487,379820,0.6626000000000001,0.1779,0.0,0.08895,0.24695,-0.3289333333333333,0.0,0.0,-0.6908,0.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0
3488,379831,0.5695,0.444975,0.4927,0.3816,0.5593750000000001,-0.05364545454545457,-0.10782857142857141,-0.04219999999999999,0.21710000000000002,0.05113000000000001,13.0,4.0,1.0,4.0,8.0,11.0,7.0,4.0,10.0,10.0
3489,382803,0.6539400000000001,0.6011333333333333,0.9017,0.6869666666666667,0.0,-0.363575,0.0,-0.08236,-0.13355999999999996,-0.19483333333333333,5.0,3.0,2.0,3.0,1.0,4.0,0.0,5.0,5.0,3.0
3490,384643,0.56257,0.5058333333333334,0.36954000000000004,0.666825,0.5352142857142858,-0.054825,0.049800000000000004,-0.3772166666666667,-0.027947058823529408,-0.17823333333333333,10.0,3.0,5.0,4.0,7.0,8.0,7.0,6.0,17.0,6.0
3491,384876,0.5925298013245035,0.47685000000000005,0.5446800000000002,0.53446404494382,0.5456541666666667,-0.011148901098901102,-0.09649090909090914,-0.13228602150537622,-0.0571085714285714,0.13926857142857138,151.0,28.0,35.0,89.0,48.0,182.0,44.0,93.0,70.0,70.0
3492,386053,0.6429454545454546,0.43784285714285714,0.4924875,0.5579444444444445,0.5828125000000001,-0.153875,-0.15476,0.00943,0.1937142857142857,-0.24719999999999998,22.0,7.0,8.0,9.0,8.0,16.0,5.0,10.0,7.0,4.0
3493,387179,0.5806555555555556,0.4469888888888889,0.7203499999999999,0.4966846153846154,0.760925,-0.11004864864864866,-0.170975,-0.1780048780487805,-0.10751666666666666,-0.026000000000000023,27.0,9.0,6.0,13.0,4.0,37.0,24.0,41.0,12.0,13.0
3494,388135,0.536111111111111,0.0,0.9356,0.9148999999999999,0.6112,-0.3292333333333334,0.0,-0.9129,0.0,0.0,9.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0
3495,388450,0.5608846153846154,0.6496,0.3663666666666667,0.698,0.8472500000000001,0.033008333333333334,0.142975,-0.11015555555555556,0.4404,-0.3389,13.0,3.0,6.0,3.0,2.0,12.0,4.0,9.0,1.0,2.0
3496,388685,0.567416,0.5127666666666667,0.41174444444444447,0.5868800000000002,0.6830888888888889,0.05331025641025643,-0.29122499999999996,0.07971500000000001,-0.12572857142857144,-0.07223333333333336,25.0,9.0,9.0,15.0,18.0,39.0,4.0,20.0,14.0,12.0
3497,388861,0.5654265625,0.6405105263157896,0.5817666666666667,0.5272851851851852,0.4193481481481482,0.0644470588235294,0.026790909090909087,0.015966666666666674,0.11618461538461541,0.1739318181818182,64.0,19.0,18.0,27.0,27.0,51.0,11.0,24.0,39.0,44.0
3498,389348,0.53973488372093,0.5902684210526317,0.6646733333333334,0.54304,0.5761352941176471,0.031072222222222223,-0.049985714285714286,0.13820000000000002,0.09448947368421051,0.196841935483871,43.0,19.0,15.0,25.0,17.0,72.0,7.0,36.0,19.0,31.0
3499,389453,0.4765,0.0,0.21993333333333331,-0.10440000000000003,0.23399999999999999,0.0,-0.1406,0.4019,-0.2705,0.0,6.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0
3500,389699,0.6247120689655175,0.7578400000000001,0.5627785714285715,0.5794774193548387,0.5433125,0.022515873015873024,-0.23620000000000002,0.022409374999999995,0.2018375,0.09104761904761904,58.0,5.0,14.0,31.0,32.0,63.0,4.0,32.0,8.0,21.0
3501,390359,0.6203136363636363,0.4037933333333334,0.425,0.4807851063829788,0.64646,-0.01235,-0.10260645161290324,-0.10374905660377358,-0.09576,-0.16470689655172416,22.0,15.0,6.0,47.0,5.0,74.0,31.0,53.0,30.0,29.0
3502,391615,0.6928653846153845,0.62443125,0.64035,0.6772552631578947,0.5642277777777778,-0.014097872340425534,-0.22753333333333334,-0.25873750000000006,-0.06204666666666668,-0.05623076923076922,78.0,16.0,12.0,38.0,18.0,47.0,6.0,16.0,15.0,26.0
3503,392102,0.41283888888888887,0.0,0.7351,0.5556,0.4391,-0.08283333333333333,0.13396666666666665,-0.012842857142857147,-0.2612666666666667,0.033173333333333326,18.0,0.0,1.0,6.0,6.0,12.0,3.0,7.0,3.0,15.0
3504,392261,0.465536752136752,0.40156825396825396,0.4641099999999999,0.4642640625,0.49484179104477605,-0.04215815217391306,-0.04354,0.08612173913043479,-0.010952238805970148,0.10620588235294119,117.0,63.0,20.0,64.0,67.0,184.0,35.0,23.0,67.0,34.0
3505,392333,0.6838636363636365,0.9095,0.63065,0.5940300000000001,0.44708,-0.1714111111111111,0.0,0.4601,0.0,0.0,11.0,2.0,2.0,10.0,5.0,9.0,0.0,1.0,0.0,1.0
3506,395853,0.70665,0.0,0.5134,0.7603,0.7328166666666666,-0.2772833333333333,-0.008833333333333332,-0.10061428571428574,-0.1206,0.0,4.0,0.0,2.0,2.0,6.0,6.0,3.0,7.0,5.0,0.0
3507,396645,0.51684,0.15086666666666668,0.53508,0.3947333333333334,0.5999,-0.13811999999999997,0.38155,-0.1150583333333333,-0.42363333333333336,-0.22355,10.0,3.0,5.0,6.0,2.0,10.0,2.0,12.0,3.0,2.0
3508,397557,0.6348874999999999,0.3973125,0.5063166666666666,0.4372875,0.4898444444444444,-0.11699999999999997,-0.09754285714285714,-0.06283043478260868,0.039749999999999994,0.15921176470588239,24.0,8.0,6.0,32.0,18.0,35.0,14.0,23.0,16.0,17.0
3509,398616,0.38963396226415103,0.44388000000000005,0.4064916666666667,0.5777202702702704,0.45037804878048776,0.03039125,-0.08184285714285713,0.013933333333333325,0.10896969696969697,0.04495555555555555,53.0,40.0,12.0,74.0,41.0,80.0,21.0,39.0,33.0,45.0
3510,399790,0.39399999999999996,0.0,0.0,0.21669999999999998,0.5859,0.06912857142857143,0.0,0.025733333333333334,-0.33215,0.0339,4.0,0.0,0.0,2.0,1.0,7.0,0.0,3.0,2.0,5.0
3511,401824,0.5683956521739129,0.57595,0.4137,0.450875,0.5263636363636365,-0.09373214285714286,-0.06947368421052631,-0.17416842105263156,-0.13126666666666667,-0.1035,23.0,4.0,9.0,20.0,11.0,28.0,19.0,19.0,9.0,9.0
3512,402098,0.5979130434782609,0.642875,0.6644909090909091,0.47715625,0.722225,0.2680888888888889,0.0,-0.15628333333333333,0.1604142857142858,0.1998125,23.0,8.0,11.0,16.0,4.0,18.0,1.0,12.0,7.0,8.0
3513,402287,0.5732676190476186,0.6149542857142858,0.49407499999999993,0.6026194029850748,0.5627872727272728,-0.07903505154639175,0.026072222222222222,-0.04476666666666668,0.06927380952380958,0.11734426229508198,105.0,35.0,32.0,67.0,55.0,97.0,18.0,63.0,42.0,61.0
3514,402877,0.4909545454545455,0.333325,0.312,0.6034333333333334,0.6208,0.02455,0.0,-0.10259285714285714,0.14140769230769232,0.05114999999999998,11.0,4.0,6.0,12.0,7.0,24.0,0.0,14.0,13.0,6.0
3515,403039,0.636711111111111,0.2202,0.5252666666666667,0.74115,0.69555,0.006959999999999999,-0.08625,-0.056100000000000004,0.043000000000000003,0.08974999999999998,9.0,2.0,3.0,2.0,4.0,5.0,2.0,7.0,2.0,2.0
3516,403326,0.6080043243243238,0.5690250000000001,0.5335829268292682,0.5969415929203535,0.5026268292682924,-0.007997321428571427,-0.10039090909090911,-0.018805691056910573,0.04969333333333334,0.11425686274509807,185.0,28.0,41.0,113.0,82.0,224.0,44.0,123.0,45.0,102.0
3517,404578,0.47416741573033705,0.2776927536231884,0.4661875000000001,0.3987664804469272,0.49862661290322546,-0.014130152671755705,-0.034292660550458716,-0.010143298969072167,-0.03390263157894736,0.045159302325581394,178.0,69.0,40.0,179.0,124.0,262.0,109.0,97.0,228.0,86.0
3518,404707,0.48455757575757574,0.2594,0.26928571428571424,0.3977789473684211,0.34358,-0.12075490196078434,0.005545454545454548,-0.2602758620689655,-0.07012307692307693,-0.007123076923076928,33.0,8.0,7.0,19.0,10.0,51.0,11.0,29.0,13.0,13.0
3519,405762,0.5649652173913043,0.50935,0.5847111111111112,0.5732428571428573,0.5176611111111112,0.00396428571428573,-0.22336666666666663,-0.0321,0.1909,-0.3905624999999999,23.0,2.0,9.0,7.0,18.0,14.0,3.0,12.0,2.0,8.0
3520,406344,0.35362,0.0,0.2294,0.0,0.7003,0.11333333333333334,0.0,0.011525000000000021,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0
3521,406524,0.5260277777777779,0.5253125,0.4873,0.6123418604651163,0.4165500000000001,0.033178947368421044,0.05571428571428571,0.055932653061224476,0.27776,0.1593035714285714,54.0,8.0,26.0,43.0,18.0,76.0,7.0,49.0,15.0,28.0
3522,406578,0.6305714285714286,0.0,0.69495,0.38615,0.4939,0.11323749999999999,0.0,0.06740000000000002,-0.4767,-0.010099999999999998,7.0,0.0,2.0,2.0,1.0,8.0,0.0,3.0,1.0,4.0
3523,407120,0.6629278688524589,0.7416111111111111,0.6651285714285714,0.6422194444444447,0.6320272727272727,0.12329999999999999,0.12722222222222224,-0.10273999999999998,0.39880000000000004,0.24520833333333333,61.0,9.0,14.0,36.0,22.0,20.0,9.0,5.0,2.0,12.0
3524,407175,0.4859541666666667,0.13984000000000002,0.44264166666666666,0.28600000000000003,0.4336857142857144,-0.07051666666666667,-0.02913749999999999,-0.13695833333333335,-0.03420666666666667,-0.10809999999999999,24.0,5.0,12.0,16.0,14.0,18.0,8.0,24.0,15.0,7.0
3525,407465,0.6575397727272727,0.5710703703703705,0.42440000000000005,0.6301771929824561,0.6405117647058822,0.023455813953488377,-0.19174285714285716,-0.05465468750000001,0.144835,0.07736875,88.0,27.0,9.0,57.0,17.0,86.0,7.0,64.0,20.0,32.0
3526,408251,0.6291204819277102,0.5915378378378376,0.352105,0.6672564705882349,0.6015609756097562,0.07631559633027525,0.04990000000000003,0.005854166666666665,0.08420652173913043,0.07939444444444445,166.0,37.0,20.0,85.0,41.0,109.0,11.0,72.0,46.0,54.0
3527,409089,0.5745622222222224,0.5079076923076923,0.57264,0.6787500000000001,0.5122416666666666,0.013095604395604395,0.05037272727272728,-0.03714347826086959,0.1179375,0.10814666666666667,45.0,13.0,10.0,24.0,24.0,91.0,11.0,46.0,8.0,30.0
3528,409129,0.6870458333333334,0.5281833333333333,0.5004714285714286,0.62686,0.5728583333333334,0.15180909090909092,-0.128,-0.20566666666666664,0.24094,-0.128,24.0,6.0,7.0,10.0,12.0,22.0,1.0,9.0,5.0,1.0
3529,409163,0.590923076923077,0.37718333333333326,0.4385181818181818,0.4624111111111111,0.34900000000000003,-0.09801000000000001,-0.09414,-0.07101428571428572,0.5106,0.1741857142857143,13.0,6.0,11.0,18.0,16.0,10.0,5.0,7.0,1.0,7.0
3530,410790,0.582461904761905,0.20405,0.4265933333333333,0.4936818181818181,0.6098533333333334,0.098154,0.2158,-0.09875882352941175,0.093025,0.20128888888888893,63.0,4.0,15.0,11.0,15.0,50.0,5.0,17.0,16.0,18.0
3531,411618,0.5893943661971831,0.41795476190476194,0.46189268292682917,0.5197025210084031,0.4381166666666666,-0.09143597560975605,-0.08194375000000001,-0.09013518518518515,0.04238939393939396,0.005277192982456137,71.0,42.0,41.0,119.0,72.0,164.0,32.0,108.0,66.0,57.0
3532,413091,0.59172,0.6486,0.0,0.8247,0.554625,-0.005100000000000012,0.128,-0.08899999999999998,0.15176,0.09006666666666667,10.0,1.0,0.0,2.0,4.0,6.0,1.0,6.0,5.0,3.0
3533,413366,0.575164,0.3633500000000001,0.218225,0.5078407407407407,0.6169615384615385,-0.015312499999999993,-0.1048625,-0.10814117647058824,-0.15341904761904765,0.14363529411764708,25.0,18.0,8.0,27.0,13.0,32.0,8.0,17.0,21.0,17.0
3534,413435,0.323675,0.0,0.7579,0.0665,0.5859,-0.0005,-0.4939,-0.18404,-0.40825,0.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,0.0
3535,414397,0.5838399999999999,0.69295,0.15293333333333334,0.2877,0.48464,0.03340769230769231,0.12881428571428571,-0.4767,-0.060414285714285705,-0.019666666666666666,10.0,2.0,3.0,10.0,5.0,13.0,7.0,1.0,7.0,3.0
3536,414944,0.474564912280701,0.4053599999999998,0.4335344,0.4927725321888409,0.4904836065573765,-0.003905701754385977,-0.06264660633484162,-0.07374718100890207,-0.030222641509433962,0.029256410256410244,228.0,95.0,125.0,233.0,183.0,456.0,221.0,337.0,212.0,117.0
3537,415350,0.5975247422680412,0.5681074074074075,0.44504999999999995,0.6341168141592919,0.5337628205128205,0.15504751773049644,0.08227272727272726,0.022625,0.24238235294117647,0.18688529411764704,291.0,27.0,36.0,113.0,78.0,141.0,22.0,56.0,17.0,68.0
3538,415637,0.4897476190476191,0.5486125000000001,0.41514285714285715,0.585125,0.496775,-0.009746551724137933,0.07595333333333333,-0.1593875,0.17416428571428577,-0.09657500000000002,21.0,8.0,7.0,24.0,4.0,58.0,15.0,40.0,14.0,16.0
3539,415851,0.45104,0.38925000000000004,0.6483249999999999,0.5850363636363637,0.66195,-0.10106666666666668,0.03435000000000001,-0.33415,-0.3297,-0.3748,10.0,6.0,4.0,11.0,4.0,12.0,6.0,4.0,2.0,3.0
3540,417164,0.35152000000000005,0.6249,0.21523999999999996,0.09947272727272728,0.4929909090909091,-0.03624736842105263,0.0767,-0.16222999999999999,-0.011048148148148152,-0.11496666666666666,15.0,1.0,5.0,11.0,11.0,38.0,4.0,10.0,54.0,12.0
3541,417416,0.529175,0.7845,0.3376499999999999,0.44482499999999997,0.6908428571428571,0.085625,0.7783,0.03567999999999998,0.56515,0.26064444444444446,24.0,1.0,10.0,4.0,7.0,12.0,1.0,10.0,6.0,9.0
3542,419089,0.5421653846153841,0.35120168539325824,0.47591395348837207,0.5489413793103444,0.612671153846154,0.015041513761467888,-0.08364259259259262,-0.04034134615384614,-0.09559193548387102,0.06893037974683543,208.0,178.0,43.0,174.0,52.0,436.0,162.0,104.0,186.0,79.0
3543,420002,0.69326,0.40124285714285707,0.0,0.5329,0.6044499999999999,-0.0607909090909091,0.0,-0.26312857142857143,0.050483333333333345,-0.12553333333333336,5.0,7.0,0.0,3.0,2.0,11.0,0.0,7.0,6.0,9.0
3544,420020,0.6167859375,0.556804761904762,0.47000624999999996,0.4582421052631579,0.5802142857142857,0.032084999999999995,0.040220833333333324,-0.02203902439024392,-0.07173333333333333,-0.009718181818181827,64.0,21.0,16.0,19.0,21.0,60.0,24.0,41.0,27.0,44.0
