,Ticker Symbol,Ticker Sector,Ticker Industry,Company Id,Company URL,company_name,count
4426,otc:fesl,,,717759,"https://www.glassdoor.com/Overview/Working-at-Forbes-Energy-Services-EI_IE717759.11,33.htm",Forbes Energy Services,7
4427,otcbb:cpyt,,Financial Services,971218,"https://www.glassdoor.com/Overview/Working-at-CarePayment-EI_IE971218.11,22.htm",CarePayment,9
4428,otcbb:wxmn,,,722,"https://www.glassdoor.com/Overview/Working-at-Waxman-EI_IE722.11,17.htm",Waxman,7
4429,jse:bsr,,,610535,"https://www.glassdoor.com/Overview/Working-at-Basil-Read-EI_IE610535.11,21.htm",Basil Read,7
4430,nasdaq:rcky,Consumer Goods,Personal Goods,2279,"https://www.glassdoor.com/Overview/Working-at-Rocky-Brands-EI_IE2279.11,23.htm",Rocky Brands,8
4431,lon:pnn,Utilities,"Gas, Water & Multi-utilities",10235,"https://www.glassdoor.com/Overview/Working-at-Pennon-EI_IE10235.11,17.htm",Pennon,1
4432,nasdaq:boom,Industrials,Industrial Engineering,4831,"https://www.glassdoor.com/Overview/Working-at-Dynamic-Materials-EI_IE4831.11,28.htm",Dynamic Materials,3
4433,nasdaq:rdcm,,,7237,"https://www.glassdoor.com/Overview/Working-at-RADCOM-EI_IE7237.11,17.htm",RADCOM,7
4434,nasdaq:roka,Health Care,Pharmaceuticals & Biotechnology,418873,"https://www.glassdoor.com/Overview/Working-at-Roka-Bioscience-EI_IE418873.11,26.htm",Roka Bioscience,8
4435,nasdaq:cyou,Consumer Goods,Leisure Goods,230033,"https://www.glassdoor.com/Overview/Working-at-Changyou-com-EI_IE230033.11,23.htm",Changyou com,15
4436,otcbb:kotfy,,,12750,"https://www.glassdoor.com/Overview/Working-at-Kontron-EI_IE12750.11,18.htm",Kontron,24
4437,nse:sequent,,,659444,"https://www.glassdoor.com/Overview/Working-at-SeQuent-Scientific-EI_IE659444.11,29.htm",SeQuent Scientific,6
4438,bmv:labb,,,438489,"https://www.glassdoor.com/Overview/Working-at-GENOMMA-LAB-USA-EI_IE438489.11,26.htm",GENOMMA LAB USA,5
4439,nasdaq:qure,Health Care,Pharmaceuticals & Biotechnology,729445,"https://www.glassdoor.com/Overview/Working-at-uniQure-EI_IE729445.11,18.htm",uniQure,5
4440,otcbb:onsm,,,6648,"https://www.glassdoor.com/Overview/Working-at-Onstream-Media-EI_IE6648.11,25.htm",Onstream Media,8
4441,nasdaq:krny,Financials,Banks,37561,"https://www.glassdoor.com/Overview/Working-at-Kearny-Financial-EI_IE37561.11,27.htm",Kearny Financial,4
4442,otcbb:paci,,,353433,"https://www.glassdoor.com/Overview/Working-at-Precision-Auto-Care-EI_IE353433.11,30.htm",Precision Auto Care,22
4443,bvc:exito,,,1580060,"https://www.glassdoor.com/Overview/Working-at-Grupo-%C3%89xito-EI_IE1580060.11,22.htm",Grupo %C3%89xito,2
4444,otcbb:cnbw,,,30045,"https://www.glassdoor.com/Overview/Working-at-CNB-EI_IE30045.11,14.htm",CNB,2
4445,nyse:orcl,Technology,Software & Computer Services,9722,"https://www.glassdoor.com/Overview/Working-at-Responsys-EI_IE9722.11,20.htm",Responsys,57
4446,nyse:gpc,Consumer Goods,Automobiles & Parts,21636,"https://www.glassdoor.com/Overview/Working-at-EIS-EI_IE21636.11,14.htm",EIS,17
4447,nasdaq:acbi,Financials,Banks,1446767,"https://www.glassdoor.com/Overview/Working-at-Atlantic-Capital-Bank-EI_IE1446767.11,32.htm",Atlantic Capital Bank,3
4448,nyse:nr,Oil & Gas,"Oil Equipment, Services & Distribution",545,"https://www.glassdoor.com/Overview/Working-at-Newpark-Resources-EI_IE545.11,28.htm",Newpark Resources,14
4449,otcbb:kwhiy,,,6403,"https://www.glassdoor.com/Overview/Working-at-Kawasaki-Heavy-Industries-EI_IE6403.11,36.htm",Kawasaki Heavy Industries,4
4450,otcbb:sort,,,4872,"https://www.glassdoor.com/Overview/Working-at-Gunther-International-EI_IE4872.11,32.htm",Gunther International,10
4451,nasdaq:hdng,Industrials,Industrial Engineering,4216,"https://www.glassdoor.com/Overview/Working-at-Hardinge-EI_IE4216.11,19.htm",Hardinge,8
4452,nasdaq:ixys,Technology,Technology Hardware & Equipment,4325,"https://www.glassdoor.com/Overview/Working-at-IXYS-EI_IE4325.11,15.htm",IXYS,5
4453,nasdaq:wltw,Financials,Nonlife Insurance,627756,"https://www.glassdoor.com/Overview/Working-at-Miller-Insurance-Services-EI_IE627756.11,36.htm",Miller Insurance Services,4
4454,nasdaq:xper,,,12640,"https://www.glassdoor.com/Overview/Working-at-Tessera-EI_IE12640.11,18.htm",Tessera,21
4455,nyse:sgu,Utilities,"Gas, Water & Multi-utilities",5520,"https://www.glassdoor.com/Overview/Working-at-Star-Gas-Partners-EI_IE5520.11,28.htm",Star Gas Partners,5
4456,nasdaq:sgyp,Health Care,Pharmaceuticals & Biotechnology,1325425,"https://www.glassdoor.com/Overview/Working-at-Synergy-Pharmaceuticals-EI_IE1325425.11,34.htm",Synergy Pharmaceuticals,2
4457,otcbb:dlpx,,,1246,"https://www.glassdoor.com/Overview/Working-at-Delphax-EI_IE1246.11,18.htm",Delphax,3
4458,xetra:g24,,,13251,"https://www.glassdoor.com/Overview/Working-at-Scout24-EI_IE13251.11,18.htm",Scout24,28
4459,nasdaq:ribt,,Health Care Equipment & Services,1489737,"https://www.glassdoor.com/Overview/Working-at-RiceBran-Technologies-EI_IE1489737.11,32.htm",RiceBran Technologies,2
4460,otcbb:ornh,,,13445,"https://www.glassdoor.com/Overview/Working-at-Orion-HealthCorp-EI_IE13445.11,27.htm",Orion HealthCorp,10
4461,nasdaq:ktwo,Health Care,Health Care Equipment & Services,274416,"https://www.glassdoor.com/Overview/Working-at-K2M-EI_IE274416.11,14.htm",K2M,20
4462,nyseamerican:sens,,,685800,"https://www.glassdoor.com/Overview/Working-at-Senseonics-EI_IE685800.11,21.htm",Senseonics,3
4463,epa:li,,,10775,"https://www.glassdoor.com/Overview/Working-at-Kl%C3%A9pierre-EI_IE10775.11,20.htm",Kl%C3%A9pierre,9
4464,jse:msm,,,797527,"https://www.glassdoor.com/Overview/Working-at-Massmart-EI_IE797527.11,19.htm",Massmart,11
4465,nasdaq:orex,Health Care,Pharmaceuticals & Biotechnology,42446,"https://www.glassdoor.com/Overview/Working-at-Orexigen-Therapeutics-EI_IE42446.11,32.htm",Orexigen Therapeutics,7
4466,nasdaq:vcel,Health Care,Health Care Equipment & Services,972144,"https://www.glassdoor.com/Overview/Working-at-Vericel-Corporation-EI_IE972144.11,30.htm",Vericel Corporation,4
4467,nasdaq:hbmd,,Banks,892357,"https://www.glassdoor.com/Overview/Working-at-Howard-Bank-EI_IE892357.11,22.htm",Howard Bank,15
4468,nasdaq:fmer,,Banks,1401,"https://www.glassdoor.com/Overview/Working-at-FirstMerit-EI_IE1401.11,21.htm",FirstMerit,58
4469,otcbb:insv,,Pharmaceuticals & Biotechnology,2463,"https://www.glassdoor.com/Overview/Working-at-InSite-Vision-EI_IE2463.11,24.htm",InSite Vision,1
4470,otcbb:ulgx,Health Care,Health Care Equipment & Services,5980,"https://www.glassdoor.com/Overview/Working-at-Urologix-EI_IE5980.11,19.htm",Urologix,6
4471,nasdaq:csii,Health Care,Health Care Equipment & Services,40856,"https://www.glassdoor.com/Overview/Working-at-Cardiovascular-Systems-Inc-CSI-EI_IE40856.11,41.htm",Cardiovascular Systems Inc CSI,10
4472,nasdaq:enzn,,Health Care Equipment & Services,1359,"https://www.glassdoor.com/Overview/Working-at-Enzon-EI_IE1359.11,16.htm",Enzon,5
4473,nasdaq:immr,Technology,Software & Computer Services,6680,"https://www.glassdoor.com/Overview/Working-at-Immersion-Corporation-EI_IE6680.11,32.htm",Immersion Corporation,13
4474,nyse:cha,Telecommunications,Fixed Line Telecommunications,22294,"https://www.glassdoor.com/Overview/Working-at-China-Telecom-Corp-EI_IE22294.11,29.htm",China Telecom Corp,51
4475,nasdaq:feim,Industrials,Electronic & Electrical Equipment,868,"https://www.glassdoor.com/Overview/Working-at-Frequency-Electronics-EI_IE868.11,32.htm",Frequency Electronics,12
4476,otcbb:bkyi,,Financial Services,20053,"https://www.glassdoor.com/Overview/Working-at-BIO-key-EI_IE20053.11,18.htm",BIO key,2
4477,vtx:uhr,,,405762,"https://www.glassdoor.com/Overview/Working-at-Omega-Boutique-EI_IE405762.11,25.htm",Omega Boutique,24
4478,nasdaq:mlvf,Financials,Banks,114126,"https://www.glassdoor.com/Overview/Working-at-Malvern-Federal-EI_IE114126.11,26.htm",Malvern Federal,4
4479,nyse:chmt,Basic Materials,Chemicals,39067,"https://www.glassdoor.com/Overview/Working-at-Chemtura-EI_IE39067.11,19.htm",Chemtura,45
4480,lon:anto,Basic Materials,Mining,11472,"https://www.glassdoor.com/Overview/Working-at-Antofagasta-EI_IE11472.11,22.htm",Antofagasta,4
4481,nyse:sny,Health Care,Pharmaceuticals & Biotechnology,1448,"https://www.glassdoor.com/Overview/Working-at-Sanofi-Genzyme-EI_IE1448.11,25.htm",Sanofi Genzyme,225
4482,nyse:xec,Oil & Gas,Oil & Gas Producers,15318,"https://www.glassdoor.com/Overview/Working-at-Cimarex-Energy-EI_IE15318.11,25.htm",Cimarex Energy,20
4483,nyse:mdu,Industrials,Construction & Materials,419,"https://www.glassdoor.com/Overview/Working-at-MDU-Resources-EI_IE419.11,24.htm",MDU Resources,7
4484,nyse:ckh,Oil & Gas,"Oil Equipment, Services & Distribution",714240,"https://www.glassdoor.com/Overview/Working-at-Witt-O-Brien-s-EI_IE714240.11,25.htm",Witt O Brien s,15
4485,nyse:cie,Oil & Gas,Oil & Gas Producers,274243,"https://www.glassdoor.com/Overview/Working-at-Cobalt-International-Energy-EI_IE274243.11,38.htm",Cobalt International Energy,13
4486,nyse:sby,Financials,General Financial,771558,"https://www.glassdoor.com/Overview/Working-at-Silver-Bay-Property-EI_IE771558.11,30.htm",Silver Bay Property,11
4487,nyse:eep,Oil & Gas,"Oil Equipment, Services & Distribution",870,"https://www.glassdoor.com/Overview/Working-at-Enbridge-Energy-EI_IE870.11,26.htm",Enbridge Energy,32
4488,nasdaq:abus,Health Care,Pharmaceuticals & Biotechnology,230353,"https://www.glassdoor.com/Overview/Working-at-Arbutus-Biopharma-EI_IE230353.11,28.htm",Arbutus Biopharma,4
4489,otcbb:hbsi,,,22251,"https://www.glassdoor.com/Overview/Working-at-Highlands-Bankshares-Virginia-EI_IE22251.11,40.htm",Highlands Bankshares Virginia,6
4490,otcbb:vrcc,,,2091,"https://www.glassdoor.com/Overview/Working-at-Vertical-Communications-EI_IE2091.11,34.htm",Vertical Communications,16
4491,nyse:bas,Oil & Gas,"Oil Equipment, Services & Distribution",11767,"https://www.glassdoor.com/Overview/Working-at-Basic-Energy-Services-EI_IE11767.11,32.htm",Basic Energy Services,28
4492,nasdaq:czwi,Financials,Banks,230004,"https://www.glassdoor.com/Overview/Working-at-CCFBank-EI_IE230004.11,18.htm",CCFBank,9
4493,sgx:re2,Consumer Services,General Retailers,1337212,"https://www.glassdoor.com/Overview/Working-at-Courts-EI_IE1337212.11,17.htm",Courts,6
4494,nasdaq:bvsn,Technology,Software & Computer Services,5929,"https://www.glassdoor.com/Overview/Working-at-BroadVision-EI_IE5929.11,22.htm",BroadVision,15
4495,nyse:aval,,,422604,"https://www.glassdoor.com/Overview/Working-at-Banco-de-Bogota-EI_IE422604.11,26.htm",Banco de Bogota,6
4496,nyse:hr,Financials,General Financial,1047,"https://www.glassdoor.com/Overview/Working-at-Healthcare-Realty-EI_IE1047.11,28.htm",Healthcare Realty,7
4497,otcbb:vaso,,,4859,"https://www.glassdoor.com/Overview/Working-at-Vasomedical-EI_IE4859.11,22.htm",Vasomedical,5
4498,nasdaq:snfca,Financials,Financial Services,3580,"https://www.glassdoor.com/Overview/Working-at-Security-National-Financial-EI_IE3580.11,38.htm",Security National Financial,9
4499,nyse:fbr,Basic Materials,Forestry & Paper,354372,"https://www.glassdoor.com/Overview/Working-at-Fibria-EI_IE354372.11,17.htm",Fibria,6
4500,nyse:iret,Financials,General Financial,641383,"https://www.glassdoor.com/Overview/Working-at-IRET-EI_IE641383.11,15.htm",IRET,10
4501,nyse:dre,Financials,General Financial,212,"https://www.glassdoor.com/Overview/Working-at-Duke-Realty-EI_IE212.11,22.htm",Duke Realty,14
4502,nasdaq:wkhs,,,22507,"https://www.glassdoor.com/Overview/Working-at-Workhorse-Group-EI_IE22507.11,26.htm",Workhorse Group,3
4503,nasdaq:aegn,Industrials,Construction & Materials,538680,"https://www.glassdoor.com/Overview/Working-at-Aegion-EI_IE538680.11,17.htm",Aegion,11
4504,jse:tbg,,,1742263,"https://www.glassdoor.com/Overview/Working-at-Tiso-Blackstar-Group-EI_IE1742263.11,31.htm",Tiso Blackstar Group,1
4505,otcbb:awwc,,,7393,"https://www.glassdoor.com/Overview/Working-at-Access-Worldwide-EI_IE7393.11,27.htm",Access Worldwide,15
4506,nasdaq:vicl,,Health Care Equipment & Services,2333,"https://www.glassdoor.com/Overview/Working-at-Vical-EI_IE2333.11,16.htm",Vical,6
4507,nyse:im,Technology,Technology Hardware & Equipment,367268,"https://www.glassdoor.com/Overview/Working-at-CloudBlue-Technologies-EI_IE367268.11,33.htm",CloudBlue Technologies,12
4508,otcbb:clwy,,,617,"https://www.glassdoor.com/Overview/Working-at-Calloway-s-Nursery-EI_IE617.11,29.htm",Calloway s Nursery,8
4509,nyse:smlp,Oil & Gas,"Oil Equipment, Services & Distribution",844409,"https://www.glassdoor.com/Overview/Working-at-Summit-Midstream-Partners-LP-EI_IE844409.11,39.htm",Summit Midstream Partners LP,3
4510,tyo:7906,,,808950,"https://www.glassdoor.com/Overview/Working-at-Yonex-EI_IE808950.11,16.htm",Yonex,3
4511,nyse:pre,,Financial Services,5738,"https://www.glassdoor.com/Overview/Working-at-PartnerRe-EI_IE5738.11,20.htm",PartnerRe,14
4512,nasdaq:nbbc,,Banks,430001,"https://www.glassdoor.com/Overview/Working-at-NewBridge-Bank-EI_IE430001.11,25.htm",NewBridge Bank,5
4513,nasdaq:rtrx,Health Care,Pharmaceuticals & Biotechnology,1145555,"https://www.glassdoor.com/Overview/Working-at-Retrophin-EI_IE1145555.11,20.htm",Retrophin,5
4514,lon:udg,,,746161,"https://www.glassdoor.com/Overview/Working-at-UDG-Healthcare-EI_IE746161.11,25.htm",UDG Healthcare,3
4515,nyse:res,Oil & Gas,"Oil Equipment, Services & Distribution",557,"https://www.glassdoor.com/Overview/Working-at-RPC-EI_IE557.11,14.htm",RPC,11
4516,nyse:sxi,Industrials,Industrial Engineering,620,"https://www.glassdoor.com/Overview/Working-at-Standex-EI_IE620.11,18.htm",Standex,12
4517,nasdaq:nvcn,,,1044639,"https://www.glassdoor.com/Overview/Working-at-Neovasc-EI_IE1044639.11,18.htm",Neovasc,4
4518,lon:lse,Financials,Financial Services,1305117,"https://www.glassdoor.com/Overview/Working-at-FTSE-Russel-EI_IE1305117.11,22.htm",FTSE Russel,5
4519,nyse:avg,,,235032,"https://www.glassdoor.com/Overview/Working-at-AVG-Technologies-EI_IE235032.11,27.htm",AVG Technologies,70
4520,hk:16,,,8068,"https://www.glassdoor.com/Overview/Working-at-Sun-Hung-Kai-Properties-EI_IE8068.11,34.htm",Sun Hung Kai Properties,7
4521,nasdaq:csre,,Automobiles & Parts,12003,"https://www.glassdoor.com/Overview/Working-at-CSR-UK-EI_IE12003.11,17.htm",CSR UK,62
4522,nasdaq:chmg,Financials,Banks,958428,"https://www.glassdoor.com/Overview/Working-at-Chemung-Canal-Trust-Company-EI_IE958428.11,38.htm",Chemung Canal Trust Company,5
4523,bvmf:dtex3,,,42667,"https://www.glassdoor.com/Overview/Working-at-Duratex-EI_IE42667.11,18.htm",Duratex,6
4524,bvmf:igta3,,,1200815,"https://www.glassdoor.com/Overview/Working-at-Iguatemi-Empresa-de-Shopping-Centers-EI_IE1200815.11,47.htm",Iguatemi Empresa de Shopping Centers,3
4525,nasdaq:siri,Consumer Services,Media,9642,"https://www.glassdoor.com/Overview/Working-at-XM-Satellite-Radio-Holdings-EI_IE9642.11,38.htm",XM Satellite Radio Holdings,13
4526,nyse:mtb,Financials,Banks,9174,"https://www.glassdoor.com/Overview/Working-at-Hudson-City-Bancorp-EI_IE9174.11,30.htm",Hudson City Bancorp,31
4527,nyse:ccc,Basic Materials,Chemicals,1218,"https://www.glassdoor.com/Overview/Working-at-Calgon-Carbon-EI_IE1218.11,24.htm",Calgon Carbon,19
4528,nyse:mtn,Consumer Services,Travel & Leisure,352463,"https://www.glassdoor.com/Overview/Working-at-Beaver-Creek-Ski-Resort-EI_IE352463.11,34.htm",Beaver Creek Ski Resort,7
4529,nyse:vco,Consumer Goods,Beverages,3989,"https://www.glassdoor.com/Overview/Working-at-Concha-y-Toro-EI_IE3989.11,24.htm",Concha y Toro,9
4530,epa:mc,Consumer Goods,Personal Goods,1025908,"https://www.glassdoor.com/Overview/Working-at-Fred-EI_IE1025908.11,15.htm",Fred,4
4531,nasdaq:kequ,Consumer Goods,Household Goods,1565,"https://www.glassdoor.com/Overview/Working-at-Kewaunee-Scientific-EI_IE1565.11,30.htm",Kewaunee Scientific,2
4532,nasdaq:lark,Financials,Banks,4593,"https://www.glassdoor.com/Overview/Working-at-Landmark-Bancorp-EI_IE4593.11,27.htm",Landmark Bancorp,5
4533,nasdaq:stxs,,Health Care Equipment & Services,35204,"https://www.glassdoor.com/Overview/Working-at-Stereotaxis-EI_IE35204.11,22.htm",Stereotaxis,8
4534,nasdaq:pkoh,Industrials,Support Services,1755,"https://www.glassdoor.com/Overview/Working-at-Park-Ohio-Holdings-EI_IE1755.11,29.htm",Park Ohio Holdings,9
4535,nasdaq:aapl,Technology,Technology Hardware & Equipment,4004,"https://www.glassdoor.com/Overview/Working-at-FileMaker-EI_IE4004.11,20.htm",FileMaker,19
4536,nasdaq:arna,Health Care,Pharmaceuticals & Biotechnology,11934,"https://www.glassdoor.com/Overview/Working-at-Arena-Pharmaceuticals-EI_IE11934.11,32.htm",Arena Pharmaceuticals,19
4537,nyse:doc,Financials,General Financial,1160729,"https://www.glassdoor.com/Overview/Working-at-Physicians-Realty-Trust-EI_IE1160729.11,34.htm",Physicians Realty Trust,1
4538,nyse:sfr,Financials,General Financial,483763,"https://www.glassdoor.com/Overview/Working-at-Waypoint-Homes-EI_IE483763.11,25.htm",Waypoint Homes,34
4539,nyse:reg,Financials,General Financial,8325,"https://www.glassdoor.com/Overview/Working-at-Equity-One-EI_IE8325.11,21.htm",Equity One,12
4540,nasdaq:sohu,Technology,Software & Computer Services,11492,"https://www.glassdoor.com/Overview/Working-at-Sohu-com-EI_IE11492.11,19.htm",Sohu com,13
4541,otcbb:bfcf,,,23819,"https://www.glassdoor.com/Overview/Working-at-BFC-Financial-EI_IE23819.11,24.htm",BFC Financial,4
4542,otcbb:cmtx,,,5486,"https://www.glassdoor.com/Overview/Working-at-Comtex-News-EI_IE5486.11,22.htm",Comtex News,3
4543,nasdaq:info,,,222865,"https://www.glassdoor.com/Overview/Working-at-Markit-EI_IE222865.11,17.htm",Markit,113
4544,nasdaq:lndc,Industrials,General Industrials,1594,"https://www.glassdoor.com/Overview/Working-at-Lifecore-Biomedical-EI_IE1594.11,30.htm",Lifecore Biomedical,6
4545,nasdaq:rgls,Health Care,Pharmaceuticals & Biotechnology,444128,"https://www.glassdoor.com/Overview/Working-at-Regulus-Therapeutics-EI_IE444128.11,31.htm",Regulus Therapeutics,4
4546,nyse:cht,Telecommunications,Fixed Line Telecommunications,6565,"https://www.glassdoor.com/Overview/Working-at-Chunghwa-Telecom-EI_IE6565.11,27.htm",Chunghwa Telecom,21
4547,bme:ibe,,,10548,"https://www.glassdoor.com/Overview/Working-at-Iberdrola-EI_IE10548.11,20.htm",Iberdrola,24
4548,nyse:sny,Health Care,Pharmaceuticals & Biotechnology,11481,"https://www.glassdoor.com/Overview/Working-at-Sanofi-US-EI_IE11481.11,20.htm",Sanofi US,161
4549,vtx:rog,Health Care,Pharmaceuticals & Biotechnology,6911,"https://www.glassdoor.com/Overview/Working-at-Chugai-Pharmaceutical-EI_IE6911.11,32.htm",Chugai Pharmaceutical,8
4550,nasdaq:ipwr,,,1099682,"https://www.glassdoor.com/Overview/Working-at-Ideal-Power-EI_IE1099682.11,22.htm",Ideal Power,5
4551,nasdaq:selb,,,592009,"https://www.glassdoor.com/Overview/Working-at-Selecta-Biosciences-EI_IE592009.11,30.htm",Selecta Biosciences,4
4552,tsx:fts,,,9604,"https://www.glassdoor.com/Overview/Working-at-Fortis-EI_IE9604.11,17.htm",Fortis,5
4553,nasdaq:mrln,Financials,Financial Services,322992,"https://www.glassdoor.com/Overview/Working-at-Marlin-Business-Services-EI_IE322992.11,35.htm",Marlin Business Services,18
4554,nasdaq:sona,Financials,Banks,41946,"https://www.glassdoor.com/Overview/Working-at-Sonabank-EI_IE41946.11,19.htm",Sonabank,9
4555,nyse:mrk,Health Care,Pharmaceuticals & Biotechnology,445,"https://www.glassdoor.com/Overview/Working-at-EMD-Millipore-EI_IE445.11,24.htm",EMD Millipore,94
4556,nyse:sri,Consumer Goods,Automobiles & Parts,7093,"https://www.glassdoor.com/Overview/Working-at-Stoneridge-EI_IE7093.11,21.htm",Stoneridge,12
4557,lon:ashm,Financials,Financial Services,42484,"https://www.glassdoor.com/Overview/Working-at-Ashmore-Group-EI_IE42484.11,24.htm",Ashmore Group,4
4558,lon:tbcg,,,603323,"https://www.glassdoor.com/Overview/Working-at-TBC-Bank-EI_IE603323.11,19.htm",TBC Bank,8
4559,bvmf:mrfg3,,,43312,"https://www.glassdoor.com/Overview/Working-at-Marfrig-EI_IE43312.11,18.htm",Marfrig,5
4560,nyse:ela,,,18252,"https://www.glassdoor.com/Overview/Working-at-Entergy-Louisiana-EI_IE18252.11,28.htm",Entergy Louisiana,8
4561,nasdaq:pcti,Technology,Software & Computer Services,9683,"https://www.glassdoor.com/Overview/Working-at-PCTEL-EI_IE9683.11,16.htm",PCTEL,23
4562,nasdaq:rily,,,293035,"https://www.glassdoor.com/Overview/Working-at-Great-American-Group-EI_IE293035.11,31.htm",Great American Group,15
4563,nasdaq:tear,,Pharmaceuticals & Biotechnology,37311,"https://www.glassdoor.com/Overview/Working-at-TearLab-EI_IE37311.11,18.htm",TearLab,3
4564,nyse:txt,Industrials,Aerospace & Defense,27404,"https://www.glassdoor.com/Overview/Working-at-E-Z-GO-EI_IE27404.11,17.htm",E Z GO,28
4565,jse:baw,,,9043,"https://www.glassdoor.com/Overview/Working-at-Barloworld-EI_IE9043.11,21.htm",Barloworld,10
4566,jse:vle,,,936307,"https://www.glassdoor.com/Overview/Working-at-Value-Logistics-EI_IE936307.11,26.htm",Value Logistics,4
4567,nasdaq:atni,Telecommunications,Mobile Telecommunications,3546,"https://www.glassdoor.com/Overview/Working-at-Atlantic-Tele-Network-EI_IE3546.11,32.htm",Atlantic Tele Network,8
4568,nasdaq:ipar,Consumer Goods,Personal Goods,2108,"https://www.glassdoor.com/Overview/Working-at-Inter-Parfums-EI_IE2108.11,24.htm",Inter Parfums,8
4569,nyse:aspn,Industrials,Construction & Materials,278991,"https://www.glassdoor.com/Overview/Working-at-Aspen-Aerogels-EI_IE278991.11,25.htm",Aspen Aerogels,5
4570,lon:spx,Industrials,Industrial Engineering,292187,"https://www.glassdoor.com/Overview/Working-at-Spirax-Sarco-EI_IE292187.11,23.htm",Spirax Sarco,27
4571,nasdaq:mcrb,Health Care,Pharmaceuticals & Biotechnology,1368679,"https://www.glassdoor.com/Overview/Working-at-Seres-Therapeutics-EI_IE1368679.11,29.htm",Seres Therapeutics,6
4572,nyse:gd,Industrials,Aerospace & Defense,627299,"https://www.glassdoor.com/Overview/Working-at-General-Dynamics-European-Land-Systems-EI_IE627299.11,49.htm",General Dynamics European Land Systems,5
4573,bvmf:flry3,,,154867,"https://www.glassdoor.com/Overview/Working-at-Fleury-S-A-EI_IE154867.11,21.htm",Fleury S A,9
4574,nasdaq:mdvn,,Health Care Equipment & Services,40825,"https://www.glassdoor.com/Overview/Working-at-Medivation-EI_IE40825.11,21.htm",Medivation,20
4575,nasdaq:pdli,Health Care,Pharmaceuticals & Biotechnology,154,"https://www.glassdoor.com/Overview/Working-at-PDL-EI_IE154.11,14.htm",PDL,6
4576,nasdaq:pfbx,,Banks,1061954,"https://www.glassdoor.com/Overview/Working-at-The-Peoples-Bank-MS-EI_IE1061954.11,30.htm",The Peoples Bank MS,4
4577,nyse:clc,Industrials,Industrial Engineering,1206,"https://www.glassdoor.com/Overview/Working-at-CLARCOR-EI_IE1206.11,18.htm",CLARCOR,24
4578,nyse:hst,Financials,General Financial,305,"https://www.glassdoor.com/Overview/Working-at-Host-Hotels-and-Resorts-EI_IE305.11,34.htm",Host Hotels and Resorts,5
4579,nyse:se,Oil & Gas,"Oil Equipment, Services & Distribution",42454,"https://www.glassdoor.com/Overview/Working-at-Spectra-Energy-EI_IE42454.11,25.htm",Spectra Energy,76
4580,nysemkt:crvp,Consumer Goods,Beverages,5079,"https://www.glassdoor.com/Overview/Working-at-Crystal-Rock-EI_IE5079.11,23.htm",Crystal Rock,5
4581,nyse:cbs,Consumer Services,Media,5818,"https://www.glassdoor.com/Overview/Working-at-CNET-Networks-EI_IE5818.11,24.htm",CNET Networks,42
4582,nasdaq:infi,Health Care,Pharmaceuticals & Biotechnology,39939,"https://www.glassdoor.com/Overview/Working-at-Infinity-Pharmaceuticals-EI_IE39939.11,35.htm",Infinity Pharmaceuticals,10
4583,nasdaq:wltw,Financials,Nonlife Insurance,259933,"https://www.glassdoor.com/Overview/Working-at-Acclaris-EI_IE259933.11,19.htm",Acclaris,29
4584,nyse:dhr,Industrials,General Industrials,27038,"https://www.glassdoor.com/Overview/Working-at-Pantone-EI_IE27038.11,18.htm",Pantone,5
4585,nyse:hci,Financials,Nonlife Insurance,152694,"https://www.glassdoor.com/Overview/Working-at-Homeowners-Choice-Property-and-Casualty-Insurance-Company-EI_IE152694.11,68.htm",Homeowners Choice Property and Casualty Insurance Company,7
4586,nyse:tx,Basic Materials,Industrial Metals,40502,"https://www.glassdoor.com/Overview/Working-at-Ternium-EI_IE40502.11,18.htm",Ternium,17
4587,nyse:ver,Financials,General Financial,1085945,"https://www.glassdoor.com/Overview/Working-at-VEREIT-EI_IE1085945.11,17.htm",VEREIT,16
4588,nyse:vtr,Financials,General Financial,8222,"https://www.glassdoor.com/Overview/Working-at-Ventas-EI_IE8222.11,17.htm",Ventas,8
4589,jse:shg,,,693033,"https://www.glassdoor.com/Overview/Working-at-Sea-Harvest-EI_IE693033.11,22.htm",Sea Harvest,5
4590,bcs:cmpc,,,10950,"https://www.glassdoor.com/Overview/Working-at-CMPC-EI_IE10950.11,15.htm",CMPC,3
4591,nasdaq:acas,Financials,,7187,"https://www.glassdoor.com/Overview/Working-at-American-Capital-EI_IE7187.11,27.htm",American Capital,18
4592,nyse:era,Industrials,Industrial Transportation,220588,"https://www.glassdoor.com/Overview/Working-at-Era-Helicopters-EI_IE220588.11,26.htm",Era Helicopters,18
4593,nasdaq:ravn,Industrials,General Industrials,993,"https://www.glassdoor.com/Overview/Working-at-Raven-Industries-EI_IE993.11,27.htm",Raven Industries,24
4594,nasdaq:trnc,,,259825,"https://www.glassdoor.com/Overview/Working-at-Daily-Press-EI_IE259825.11,22.htm",Daily Press,14
4595,nasdaq:tivo,Technology,Software & Computer Services,6664,"https://www.glassdoor.com/Overview/Working-at-Rovi-EI_IE6664.11,15.htm",Rovi,120
4596,nyse:whr,Consumer Goods,Household Goods,154246,"https://www.glassdoor.com/Overview/Working-at-Maytag-EI_IE154246.11,17.htm",Maytag,5
